EmployeeID,RoleID,RoleName,WeightedSkillReadiness,MandatorySkillCoverage,RoleReadinessScore,TotalSkillGap,CriticalGapCount,MissingSkillCount,Department,JobLevel,Location,TenureYears,PerformanceRating,PotentialCategory,MobilityInterest,ReadinessBand
E0022,R006,People Analytics Manager,11.4,0.0,9.7,46.0,5.0,8.0,Sales,L3,"Ottawa, ON",2.8,4,High,High,Significant Gap
E0022,R007,HRIS & People Data Specialist,7.2,0.0,6.2,33.0,5.0,7.0,Sales,L3,"Ottawa, ON",2.8,4,High,High,Significant Gap
E0022,R008,Talent Management Analytics Specialist,11.8,0.0,10.0,32.0,4.0,7.0,Sales,L3,"Ottawa, ON",2.8,4,High,High,Significant Gap
E0023,R001,People Analytics Specialist,31.2,0.0,26.6,27.0,5.0,6.0,Human Resources,L1,"Toronto, ON",2.4,4,Solid,Medium,Significant Gap
E0023,R002,Senior People Analytics Analyst,22.6,0.0,19.2,37.0,6.0,7.0,Human Resources,L1,"Toronto, ON",2.4,4,Solid,Medium,Significant Gap
E0023,R003,Talent Intelligence Analyst,32.6,0.0,27.7,26.0,5.0,6.0,Human Resources,L1,"Toronto, ON",2.4,4,Solid,Medium,Significant Gap
E0023,R004,Workforce Planning Analyst,31.1,0.0,26.4,25.0,4.0,4.0,Human Resources,L1,"Toronto, ON",2.4,4,Solid,Medium,Significant Gap
E0023,R005,HR Data Analyst,30.4,0.0,25.9,21.0,4.0,5.0,Human Resources,L1,"Toronto, ON",2.4,4,Solid,Medium,Significant Gap
E0023,R006,People Analytics Manager,23.1,0.0,19.6,40.0,5.0,7.0,Human Resources,L1,"Toronto, ON",2.4,4,Solid,Medium,Significant Gap
E0023,R007,HRIS & People Data Specialist,23.2,0.0,19.7,27.0,5.0,6.0,Human Resources,L1,"Toronto, ON",2.4,4,Solid,Medium,Significant Gap
E0023,R008,Talent Management Analytics Specialist,30.4,0.0,25.9,25.0,4.0,6.0,Human Resources,L1,"Toronto, ON",2.4,4,Solid,Medium,Significant Gap
E0024,R001,People Analytics Specialist,10.7,0.0,9.1,36.0,5.0,8.0,Operations,L3,"Toronto, ON",3.7,3,High,Low,Significant Gap
E0024,R002,Senior People Analytics Analyst,7.5,0.0,6.4,44.0,6.0,9.0,Operations,L3,"Toronto, ON",3.7,3,High,Low,Significant Gap
E0024,R003,Talent Intelligence Analyst,2.6,0.0,2.2,38.0,5.0,10.0,Operations,L3,"Toronto, ON",3.7,3,High,Low,Significant Gap
E0024,R004,Workforce Planning Analyst,15.6,0.0,13.3,32.0,4.0,7.0,Operations,L3,"Toronto, ON",3.7,3,High,Low,Significant Gap
E0024,R005,HR Data Analyst,13.8,0.0,11.7,23.0,4.0,6.0,Operations,L3,"Toronto, ON",3.7,3,High,Low,Significant Gap
E0024,R006,People Analytics Manager,7.2,0.0,6.2,48.0,5.0,10.0,Operations,L3,"Toronto, ON",3.7,3,High,Low,Significant Gap
E0024,R007,HRIS & People Data Specialist,14.9,0.0,12.6,30.0,5.0,6.0,Operations,L3,"Toronto, ON",3.7,3,High,Low,Significant Gap
E0024,R008,Talent Management Analytics Specialist,8.3,0.0,7.1,33.0,4.0,8.0,Operations,L3,"Toronto, ON",3.7,3,High,Low,Significant Gap
E0025,R001,People Analytics Specialist,25.3,20.0,24.5,32.0,4.0,8.0,Engineering,L2,"Toronto, ON",6.6,3,Solid,Low,Significant Gap
E0025,R002,Senior People Analytics Analyst,24.4,0.0,20.8,37.0,6.0,7.0,Engineering,L2,"Toronto, ON",6.6,3,Solid,Low,Significant Gap
E0025,R003,Talent Intelligence Analyst,11.5,0.0,9.8,33.0,5.0,9.0,Engineering,L2,"Toronto, ON",6.6,3,Solid,Low,Significant Gap
E0025,R004,Workforce Planning Analyst,9.0,0.0,7.7,34.0,4.0,8.0,Engineering,L2,"Toronto, ON",6.6,3,Solid,Low,Significant Gap
E0025,R005,HR Data Analyst,32.5,25.0,31.4,21.0,3.0,5.0,Engineering,L2,"Toronto, ON",6.6,3,Solid,Low,Significant Gap
E0025,R006,People Analytics Manager,20.0,0.0,17.0,42.0,5.0,7.0,Engineering,L2,"Toronto, ON",6.6,3,Solid,Low,Significant Gap
E0025,R007,HRIS & People Data Specialist,37.3,0.0,31.7,23.0,5.0,3.0,Engineering,L2,"Toronto, ON",6.6,3,Solid,Low,Significant Gap
E0025,R008,Talent Management Analytics Specialist,6.2,0.0,5.3,34.0,4.0,9.0,Engineering,L2,"Toronto, ON",6.6,3,Solid,Low,Significant Gap
E0026,R001,People Analytics Specialist,15.2,0.0,12.9,35.0,5.0,9.0,Finance,L3,"Toronto, ON",7.8,4,Developing,Low,Significant Gap
E0026,R002,Senior People Analytics Analyst,12.5,0.0,10.6,41.0,6.0,9.0,Finance,L3,"Toronto, ON",7.8,4,Developing,Low,Significant Gap
E0026,R003,Talent Intelligence Analyst,0.0,0.0,0.0,39.0,5.0,11.0,Finance,L3,"Toronto, ON",7.8,4,Developing,Low,Significant Gap
E0026,R004,Workforce Planning Analyst,23.6,0.0,20.1,29.0,4.0,5.0,Finance,L3,"Toronto, ON",7.8,4,Developing,Low,Significant Gap
E0026,R005,HR Data Analyst,19.2,0.0,16.3,23.0,4.0,6.0,Finance,L3,"Toronto, ON",7.8,4,Developing,Low,Significant Gap
E0026,R006,People Analytics Manager,11.4,0.0,9.7,46.0,5.0,10.0,Finance,L3,"Toronto, ON",7.8,4,Developing,Low,Significant Gap
E0026,R007,HRIS & People Data Specialist,15.2,0.0,12.9,32.0,5.0,8.0,Finance,L3,"Toronto, ON",7.8,4,Developing,Low,Significant Gap
E0026,R008,Talent Management Analytics Specialist,2.1,0.0,1.8,36.0,4.0,9.0,Finance,L3,"Toronto, ON",7.8,4,Developing,Low,Significant Gap
E0027,R001,People Analytics Specialist,29.2,0.0,24.8,28.0,5.0,7.0,Customer Success,L2,"Calgary, AB",4.0,3,Solid,High,Significant Gap
E0027,R002,Senior People Analytics Analyst,20.2,0.0,17.1,38.0,6.0,8.0,Customer Success,L2,"Calgary, AB",4.0,3,Solid,High,Significant Gap
E0027,R003,Talent Intelligence Analyst,15.4,0.0,13.1,33.0,5.0,9.0,Customer Success,L2,"Calgary, AB",4.0,3,Solid,High,Significant Gap
E0027,R004,Workforce Planning Analyst,29.2,0.0,24.8,26.0,4.0,5.0,Customer Success,L2,"Calgary, AB",4.0,3,Solid,High,Significant Gap
E0027,R005,HR Data Analyst,15.0,0.0,12.8,24.0,4.0,7.0,Customer Success,L2,"Calgary, AB",4.0,3,Solid,High,Significant Gap
E0027,R006,People Analytics Manager,21.4,0.0,18.2,41.0,5.0,7.0,Customer Success,L2,"Calgary, AB",4.0,3,Solid,High,Significant Gap
E0027,R007,HRIS & People Data Specialist,14.5,0.0,12.3,30.0,5.0,7.0,Customer Success,L2,"Calgary, AB",4.0,3,Solid,High,Significant Gap
E0027,R008,Talent Management Analytics Specialist,6.2,0.0,5.3,34.0,4.0,9.0,Customer Success,L2,"Calgary, AB",4.0,3,Solid,High,Significant Gap
E0028,R001,People Analytics Specialist,8.3,0.0,7.1,37.0,5.0,10.0,Operations,L2,"Vancouver, BC",7.6,5,Developing,Low,Significant Gap
E0028,R002,Senior People Analytics Analyst,5.0,0.0,4.2,45.0,6.0,11.0,Operations,L2,"Vancouver, BC",7.6,5,Developing,Low,Significant Gap
E0028,R003,Talent Intelligence Analyst,0.0,0.0,0.0,39.0,5.0,11.0,Operations,L2,"Vancouver, BC",7.6,5,Developing,Low,Significant Gap
E0028,R004,Workforce Planning Analyst,22.9,0.0,19.5,29.0,4.0,6.0,Operations,L2,"Vancouver, BC",7.6,5,Developing,Low,Significant Gap
E0028,R005,HR Data Analyst,12.5,0.0,10.6,25.0,4.0,7.0,Operations,L2,"Vancouver, BC",7.6,5,Developing,Low,Significant Gap
E0028,R006,People Analytics Manager,7.9,0.0,6.7,48.0,5.0,10.0,Operations,L2,"Vancouver, BC",7.6,5,Developing,Low,Significant Gap
E0028,R007,HRIS & People Data Specialist,8.0,0.0,6.8,34.0,5.0,8.0,Operations,L2,"Vancouver, BC",7.6,5,Developing,Low,Significant Gap
E0028,R008,Talent Management Analytics Specialist,0.0,0.0,0.0,37.0,4.0,10.0,Operations,L2,"Vancouver, BC",7.6,5,Developing,Low,Significant Gap
E0029,R001,People Analytics Specialist,22.6,0.0,19.2,32.0,5.0,8.0,Engineering,L3,Remote - Canada,4.9,4,Solid,Medium,Significant Gap
E0029,R002,Senior People Analytics Analyst,26.1,0.0,22.2,36.0,6.0,7.0,Engineering,L3,Remote - Canada,4.9,4,Solid,Medium,Significant Gap
E0029,R003,Talent Intelligence Analyst,24.4,0.0,20.7,28.0,5.0,7.0,Engineering,L3,Remote - Canada,4.9,4,Solid,Medium,Significant Gap
E0029,R004,Workforce Planning Analyst,8.3,0.0,7.1,34.0,4.0,8.0,Engineering,L3,Remote - Canada,4.9,4,Solid,Medium,Significant Gap
E0029,R005,HR Data Analyst,21.7,0.0,18.4,23.0,4.0,6.0,Engineering,L3,Remote - Canada,4.9,4,Solid,Medium,Significant Gap
E0029,R006,People Analytics Manager,15.6,0.0,13.3,44.0,5.0,8.0,Engineering,L3,Remote - Canada,4.9,4,Solid,Medium,Significant Gap
E0029,R007,HRIS & People Data Specialist,18.8,0.0,16.0,29.0,5.0,6.0,Engineering,L3,Remote - Canada,4.9,4,Solid,Medium,Significant Gap
E0029,R008,Talent Management Analytics Specialist,4.2,0.0,3.5,35.0,4.0,9.0,Engineering,L3,Remote - Canada,4.9,4,Solid,Medium,Significant Gap
E0030,R001,People Analytics Specialist,15.2,0.0,12.9,35.0,5.0,9.0,Sales,L3,"Montreal, QC",1.9,4,High,Medium,Significant Gap
E0030,R002,Senior People Analytics Analyst,13.1,0.0,11.1,41.0,6.0,8.0,Sales,L3,"Montreal, QC",1.9,4,High,Medium,Significant Gap
E0030,R003,Talent Intelligence Analyst,2.6,0.0,2.2,38.0,5.0,10.0,Sales,L3,"Montreal, QC",1.9,4,High,Medium,Significant Gap
E0030,R004,Workforce Planning Analyst,16.7,0.0,14.2,31.0,4.0,7.0,Sales,L3,"Montreal, QC",1.9,4,High,Medium,Significant Gap
E0030,R005,HR Data Analyst,21.7,0.0,18.4,22.0,4.0,5.0,Sales,L3,"Montreal, QC",1.9,4,High,Medium,Significant Gap
E0030,R006,People Analytics Manager,15.1,0.0,12.8,44.0,5.0,8.0,Sales,L3,"Montreal, QC",1.9,4,High,Medium,Significant Gap
E0030,R007,HRIS & People Data Specialist,14.9,0.0,12.6,31.0,5.0,7.0,Sales,L3,"Montreal, QC",1.9,4,High,Medium,Significant Gap
E0030,R008,Talent Management Analytics Specialist,7.6,0.0,6.5,34.0,4.0,8.0,Sales,L3,"Montreal, QC",1.9,4,High,Medium,Significant Gap
E0031,R001,People Analytics Specialist,17.3,0.0,14.7,34.0,5.0,8.0,Finance,L2,"Toronto, ON",4.1,4,Developing,High,Significant Gap
E0031,R002,Senior People Analytics Analyst,2.0,0.0,1.7,47.0,6.0,11.0,Finance,L2,"Toronto, ON",4.1,4,Developing,High,Significant Gap
E0031,R003,Talent Intelligence Analyst,7.7,0.0,6.5,36.0,5.0,10.0,Finance,L2,"Toronto, ON",4.1,4,Developing,High,Significant Gap
E0031,R004,Workforce Planning Analyst,22.1,0.0,18.8,30.0,4.0,6.0,Finance,L2,"Toronto, ON",4.1,4,Developing,High,Significant Gap
E0031,R005,HR Data Analyst,15.8,0.0,13.5,23.0,4.0,5.0,Finance,L2,"Toronto, ON",4.1,4,Developing,High,Significant Gap
E0031,R006,People Analytics Manager,7.2,0.0,6.2,48.0,5.0,10.0,Finance,L2,"Toronto, ON",4.1,4,Developing,High,Significant Gap
E0031,R007,HRIS & People Data Specialist,9.4,0.0,8.0,34.0,5.0,8.0,Finance,L2,"Toronto, ON",4.1,4,Developing,High,Significant Gap
E0031,R008,Talent Management Analytics Specialist,15.3,0.0,13.0,31.0,4.0,7.0,Finance,L2,"Toronto, ON",4.1,4,Developing,High,Significant Gap
E0032,R001,People Analytics Specialist,16.1,0.0,13.7,34.0,5.0,8.0,Sales,L3,"Calgary, AB",1.2,3,Solid,Medium,Significant Gap
E0032,R002,Senior People Analytics Analyst,9.8,0.0,8.4,43.0,6.0,9.0,Sales,L3,"Calgary, AB",1.2,3,Solid,Medium,Significant Gap
E0032,R003,Talent Intelligence Analyst,7.7,0.0,6.5,36.0,5.0,9.0,Sales,L3,"Calgary, AB",1.2,3,Solid,Medium,Significant Gap
E0032,R004,Workforce Planning Analyst,16.0,0.0,13.6,31.0,4.0,6.0,Sales,L3,"Calgary, AB",1.2,3,Solid,Medium,Significant Gap
E0032,R005,HR Data Analyst,14.2,0.0,12.0,24.0,4.0,6.0,Sales,L3,"Calgary, AB",1.2,3,Solid,Medium,Significant Gap
E0032,R006,People Analytics Manager,15.5,0.0,13.2,44.0,5.0,8.0,Sales,L3,"Calgary, AB",1.2,3,Solid,Medium,Significant Gap
E0032,R007,HRIS & People Data Specialist,12.3,0.0,10.5,31.0,5.0,7.0,Sales,L3,"Calgary, AB",1.2,3,Solid,Medium,Significant Gap
E0032,R008,Talent Management Analytics Specialist,4.2,0.0,3.5,35.0,4.0,8.0,Sales,L3,"Calgary, AB",1.2,3,Solid,Medium,Significant Gap
E0033,R001,People Analytics Specialist,25.9,0.0,22.0,30.0,5.0,8.0,Legal & Compliance,L5,"Montreal, QC",3.1,3,Solid,Low,Significant Gap
E0033,R002,Senior People Analytics Analyst,23.2,16.7,22.2,37.0,5.0,8.0,Legal & Compliance,L5,"Montreal, QC",3.1,3,Solid,Low,Significant Gap
E0033,R003,Talent Intelligence Analyst,15.4,0.0,13.1,33.0,5.0,9.0,Legal & Compliance,L5,"Montreal, QC",3.1,3,Solid,Low,Significant Gap
E0033,R004,Workforce Planning Analyst,27.1,0.0,23.0,26.0,4.0,6.0,Legal & Compliance,L5,"Montreal, QC",3.1,3,Solid,Low,Significant Gap
E0033,R005,HR Data Analyst,21.2,0.0,18.1,22.0,4.0,5.0,Legal & Compliance,L5,"Montreal, QC",3.1,3,Solid,Low,Significant Gap
E0033,R006,People Analytics Manager,31.0,0.0,26.4,36.0,5.0,6.0,Legal & Compliance,L5,"Montreal, QC",3.1,3,Solid,Low,Significant Gap
E0033,R007,HRIS & People Data Specialist,18.8,0.0,16.0,29.0,5.0,6.0,Legal & Compliance,L5,"Montreal, QC",3.1,3,Solid,Low,Significant Gap
E0033,R008,Talent Management Analytics Specialist,10.4,0.0,8.9,32.0,4.0,8.0,Legal & Compliance,L5,"Montreal, QC",3.1,3,Solid,Low,Significant Gap
E0034,R001,People Analytics Specialist,17.9,0.0,15.2,33.0,5.0,8.0,Customer Success,L2,"Vancouver, BC",10.3,3,Developing,Medium,Significant Gap
E0034,R002,Senior People Analytics Analyst,12.3,0.0,10.5,42.0,6.0,9.0,Customer Success,L2,"Vancouver, BC",10.3,3,Developing,Medium,Significant Gap
E0034,R003,Talent Intelligence Analyst,10.3,0.0,8.7,35.0,5.0,9.0,Customer Success,L2,"Vancouver, BC",10.3,3,Developing,Medium,Significant Gap
E0034,R004,Workforce Planning Analyst,20.1,0.0,17.1,29.0,4.0,6.0,Customer Success,L2,"Vancouver, BC",10.3,3,Developing,Medium,Significant Gap
E0034,R005,HR Data Analyst,14.6,0.0,12.4,23.0,4.0,6.0,Customer Success,L2,"Vancouver, BC",10.3,3,Developing,Medium,Significant Gap
E0034,R006,People Analytics Manager,12.4,0.0,10.6,46.0,5.0,9.0,Customer Success,L2,"Vancouver, BC",10.3,3,Developing,Medium,Significant Gap
E0034,R007,HRIS & People Data Specialist,6.2,0.0,5.2,34.0,5.0,8.0,Customer Success,L2,"Vancouver, BC",10.3,3,Developing,Medium,Significant Gap
E0034,R008,Talent Management Analytics Specialist,8.3,0.0,7.1,33.0,4.0,8.0,Customer Success,L2,"Vancouver, BC",10.3,3,Developing,Medium,Significant Gap
E0035,R001,People Analytics Specialist,25.6,0.0,21.8,31.0,5.0,6.0,Human Resources,L3,"Montreal, QC",3.6,2,Solid,Medium,Significant Gap
E0035,R002,Senior People Analytics Analyst,16.7,0.0,14.2,40.0,6.0,7.0,Human Resources,L3,"Montreal, QC",3.6,2,Solid,Medium,Significant Gap
E0035,R003,Talent Intelligence Analyst,18.9,0.0,16.1,32.0,5.0,8.0,Human Resources,L3,"Montreal, QC",3.6,2,Solid,Medium,Significant Gap
E0035,R004,Workforce Planning Analyst,13.2,0.0,11.2,32.0,4.0,7.0,Human Resources,L3,"Montreal, QC",3.6,2,Solid,Medium,Significant Gap
E0035,R005,HR Data Analyst,31.2,25.0,30.3,21.0,3.0,6.0,Human Resources,L3,"Montreal, QC",3.6,2,Solid,Medium,Significant Gap
E0035,R006,People Analytics Manager,17.8,0.0,15.1,43.0,5.0,8.0,Human Resources,L3,"Montreal, QC",3.6,2,Solid,Medium,Significant Gap
E0035,R007,HRIS & People Data Specialist,26.4,0.0,22.4,27.0,5.0,6.0,Human Resources,L3,"Montreal, QC",3.6,2,Solid,Medium,Significant Gap
E0035,R008,Talent Management Analytics Specialist,34.9,0.0,29.7,24.0,4.0,5.0,Human Resources,L3,"Montreal, QC",3.6,2,Solid,Medium,Significant Gap
E0036,R001,People Analytics Specialist,33.6,0.0,28.6,26.0,5.0,4.0,Human Resources,L2,"Toronto, ON",0.8,4,Solid,Low,Significant Gap
E0036,R002,Senior People Analytics Analyst,18.5,0.0,15.7,40.0,6.0,7.0,Human Resources,L2,"Toronto, ON",0.8,4,Solid,Low,Significant Gap
E0036,R003,Talent Intelligence Analyst,16.3,0.0,13.9,33.0,5.0,8.0,Human Resources,L2,"Toronto, ON",0.8,4,Solid,Low,Significant Gap
E0036,R004,Workforce Planning Analyst,18.8,0.0,15.9,30.0,4.0,6.0,Human Resources,L2,"Toronto, ON",0.8,4,Solid,Low,Significant Gap
E0036,R005,HR Data Analyst,25.0,0.0,21.2,21.0,4.0,5.0,Human Resources,L2,"Toronto, ON",0.8,4,Solid,Low,Significant Gap
E0036,R006,People Analytics Manager,17.8,0.0,15.1,43.0,5.0,7.0,Human Resources,L2,"Toronto, ON",0.8,4,Solid,Low,Significant Gap
E0036,R007,HRIS & People Data Specialist,18.5,0.0,15.7,30.0,5.0,6.0,Human Resources,L2,"Toronto, ON",0.8,4,Solid,Low,Significant Gap
E0036,R008,Talent Management Analytics Specialist,34.7,0.0,29.5,24.0,4.0,5.0,Human Resources,L2,"Toronto, ON",0.8,4,Solid,Low,Significant Gap
E0037,R001,People Analytics Specialist,18.2,0.0,15.4,33.0,5.0,8.0,Sales,L2,"Vancouver, BC",0.3,5,Solid,Medium,Significant Gap
E0037,R002,Senior People Analytics Analyst,10.0,0.0,8.5,43.0,6.0,9.0,Sales,L2,"Vancouver, BC",0.3,5,Solid,Medium,Significant Gap
E0037,R003,Talent Intelligence Analyst,9.7,0.0,8.3,35.0,5.0,9.0,Sales,L2,"Vancouver, BC",0.3,5,Solid,Medium,Significant Gap
E0037,R004,Workforce Planning Analyst,22.8,0.0,19.4,28.0,4.0,5.0,Sales,L2,"Vancouver, BC",0.3,5,Solid,Medium,Significant Gap
E0037,R005,HR Data Analyst,24.6,0.0,20.9,20.0,4.0,5.0,Sales,L2,"Vancouver, BC",0.3,5,Solid,Medium,Significant Gap
E0037,R006,People Analytics Manager,15.2,0.0,12.9,44.0,5.0,8.0,Sales,L2,"Vancouver, BC",0.3,5,Solid,Medium,Significant Gap
E0037,R007,HRIS & People Data Specialist,15.6,0.0,13.2,31.0,5.0,7.0,Sales,L2,"Vancouver, BC",0.3,5,Solid,Medium,Significant Gap
E0037,R008,Talent Management Analytics Specialist,10.4,0.0,8.9,32.0,4.0,8.0,Sales,L2,"Vancouver, BC",0.3,5,Solid,Medium,Significant Gap
E0038,R001,People Analytics Specialist,25.0,20.0,24.2,32.0,4.0,9.0,Engineering,L3,"Ottawa, ON",4.3,4,Developing,Low,Significant Gap
E0038,R002,Senior People Analytics Analyst,36.4,16.7,33.4,31.0,5.0,6.0,Engineering,L3,"Ottawa, ON",4.3,4,Developing,Low,Significant Gap
E0038,R003,Talent Intelligence Analyst,15.4,0.0,13.1,33.0,5.0,9.0,Engineering,L3,"Ottawa, ON",4.3,4,Developing,Low,Significant Gap
E0038,R004,Workforce Planning Analyst,12.5,0.0,10.6,33.0,4.0,8.0,Engineering,L3,"Ottawa, ON",4.3,4,Developing,Low,Significant Gap
E0038,R005,HR Data Analyst,33.3,50.0,35.8,21.0,2.0,6.0,Engineering,L3,"Ottawa, ON",4.3,4,Developing,Low,Significant Gap
E0038,R006,People Analytics Manager,16.2,0.0,13.8,44.0,5.0,8.0,Engineering,L3,"Ottawa, ON",4.3,4,Developing,Low,Significant Gap
E0038,R007,HRIS & People Data Specialist,40.9,40.0,40.8,23.0,3.0,5.0,Engineering,L3,"Ottawa, ON",4.3,4,Developing,Low,Significant Gap
E0038,R008,Talent Management Analytics Specialist,0.0,0.0,0.0,37.0,4.0,10.0,Engineering,L3,"Ottawa, ON",4.3,4,Developing,Low,Significant Gap
E0039,R001,People Analytics Specialist,14.6,0.0,12.4,35.0,5.0,8.0,Finance,L3,"Vancouver, BC",4.6,2,Solid,Medium,Significant Gap
E0039,R002,Senior People Analytics Analyst,10.0,0.0,8.5,44.0,6.0,10.0,Finance,L3,"Vancouver, BC",4.6,2,Solid,Medium,Significant Gap
E0039,R003,Talent Intelligence Analyst,7.7,0.0,6.5,36.0,5.0,9.0,Finance,L3,"Vancouver, BC",4.6,2,Solid,Medium,Significant Gap
E0039,R004,Workforce Planning Analyst,22.2,0.0,18.9,30.0,4.0,6.0,Finance,L3,"Vancouver, BC",4.6,2,Solid,Medium,Significant Gap
E0039,R005,HR Data Analyst,5.4,0.0,4.6,27.0,4.0,7.0,Finance,L3,"Vancouver, BC",4.6,2,Solid,Medium,Significant Gap
E0039,R006,People Analytics Manager,4.1,0.0,3.5,50.0,5.0,11.0,Finance,L3,"Vancouver, BC",4.6,2,Solid,Medium,Significant Gap
E0039,R007,HRIS & People Data Specialist,6.2,0.0,5.2,34.0,5.0,8.0,Finance,L3,"Vancouver, BC",4.6,2,Solid,Medium,Significant Gap
E0039,R008,Talent Management Analytics Specialist,9.0,0.0,7.7,33.0,4.0,7.0,Finance,L3,"Vancouver, BC",4.6,2,Solid,Medium,Significant Gap
E0040,R001,People Analytics Specialist,28.0,40.0,29.8,31.0,3.0,8.0,Engineering,L4,"Toronto, ON",5.9,3,Solid,High,Significant Gap
E0040,R002,Senior People Analytics Analyst,39.4,0.0,33.5,29.0,6.0,5.0,Engineering,L4,"Toronto, ON",5.9,3,Solid,High,Significant Gap
E0040,R003,Talent Intelligence Analyst,28.2,0.0,24.0,28.0,5.0,7.0,Engineering,L4,"Toronto, ON",5.9,3,Solid,High,Significant Gap
E0040,R004,Workforce Planning Analyst,20.8,0.0,17.7,29.0,4.0,6.0,Engineering,L4,"Toronto, ON",5.9,3,Solid,High,Significant Gap
E0040,R005,HR Data Analyst,20.8,25.0,21.5,24.0,3.0,6.0,Engineering,L4,"Toronto, ON",5.9,3,Solid,High,Significant Gap
E0040,R006,People Analytics Manager,34.1,0.0,29.0,35.0,5.0,6.0,Engineering,L4,"Toronto, ON",5.9,3,Solid,High,Significant Gap
E0040,R007,HRIS & People Data Specialist,24.6,0.0,20.9,28.0,5.0,6.0,Engineering,L4,"Toronto, ON",5.9,3,Solid,High,Significant Gap
E0040,R008,Talent Management Analytics Specialist,4.2,0.0,3.5,35.0,4.0,9.0,Engineering,L4,"Toronto, ON",5.9,3,Solid,High,Significant Gap
E0041,R001,People Analytics Specialist,31.2,20.0,29.6,29.0,4.0,7.0,Engineering,L2,"Toronto, ON",6.3,4,Solid,High,Significant Gap
E0041,R002,Senior People Analytics Analyst,33.7,0.0,28.6,32.0,6.0,6.0,Engineering,L2,"Toronto, ON",6.3,4,Solid,High,Significant Gap
E0041,R003,Talent Intelligence Analyst,11.5,0.0,9.8,33.0,5.0,9.0,Engineering,L2,"Toronto, ON",6.3,4,Solid,High,Significant Gap
E0041,R004,Workforce Planning Analyst,27.6,0.0,23.5,27.0,4.0,6.0,Engineering,L2,"Toronto, ON",6.3,4,Solid,High,Significant Gap
E0041,R005,HR Data Analyst,35.0,25.0,33.5,18.0,3.0,4.0,Engineering,L2,"Toronto, ON",6.3,4,Solid,High,Significant Gap
E0041,R006,People Analytics Manager,19.3,0.0,16.4,42.0,5.0,7.0,Engineering,L2,"Toronto, ON",6.3,4,Solid,High,Significant Gap
E0041,R007,HRIS & People Data Specialist,28.6,0.0,24.3,27.0,5.0,5.0,Engineering,L2,"Toronto, ON",6.3,4,Solid,High,Significant Gap
E0041,R008,Talent Management Analytics Specialist,6.9,0.0,5.9,34.0,4.0,8.0,Engineering,L2,"Toronto, ON",6.3,4,Solid,High,Significant Gap
E0042,R001,People Analytics Specialist,10.7,0.0,9.1,36.0,5.0,9.0,Operations,L1,Remote - Canada,1.2,3,High,Medium,Significant Gap
E0042,R002,Senior People Analytics Analyst,6.7,0.0,5.7,45.0,6.0,10.0,Operations,L1,Remote - Canada,1.2,3,High,Medium,Significant Gap
E0042,R003,Talent Intelligence Analyst,5.1,0.0,4.4,37.0,5.0,10.0,Operations,L1,Remote - Canada,1.2,3,High,Medium,Significant Gap
E0042,R004,Workforce Planning Analyst,22.9,0.0,19.5,29.0,4.0,5.0,Operations,L1,Remote - Canada,1.2,3,High,Medium,Significant Gap
E0042,R005,HR Data Analyst,13.8,0.0,11.7,23.0,4.0,6.0,Operations,L1,Remote - Canada,1.2,3,High,Medium,Significant Gap
E0042,R006,People Analytics Manager,6.2,0.0,5.3,49.0,5.0,10.0,Operations,L1,Remote - Canada,1.2,3,High,Medium,Significant Gap
E0042,R007,HRIS & People Data Specialist,6.2,0.0,5.2,34.0,5.0,8.0,Operations,L1,Remote - Canada,1.2,3,High,Medium,Significant Gap
E0042,R008,Talent Management Analytics Specialist,10.4,0.0,8.9,32.0,4.0,8.0,Operations,L1,Remote - Canada,1.2,3,High,Medium,Significant Gap
E0043,R001,People Analytics Specialist,34.8,20.0,32.6,28.0,4.0,7.0,Engineering,L5,"Vancouver, BC",6.6,3,Solid,Medium,Significant Gap
E0043,R002,Senior People Analytics Analyst,41.0,0.0,34.8,28.0,6.0,6.0,Engineering,L5,"Vancouver, BC",6.6,3,Solid,Medium,Significant Gap
E0043,R003,Talent Intelligence Analyst,51.9,20.0,47.1,18.0,4.0,4.0,Engineering,L5,"Vancouver, BC",6.6,3,Solid,Medium,Significant Gap
E0043,R004,Workforce Planning Analyst,25.0,0.0,21.2,27.0,4.0,6.0,Engineering,L5,"Vancouver, BC",6.6,3,Solid,Medium,Significant Gap
E0043,R005,HR Data Analyst,20.8,25.0,21.5,23.0,3.0,6.0,Engineering,L5,"Vancouver, BC",6.6,3,Solid,Medium,Significant Gap
E0043,R006,People Analytics Manager,32.8,0.0,27.8,36.0,5.0,7.0,Engineering,L5,"Vancouver, BC",6.6,3,Solid,Medium,Significant Gap
E0043,R007,HRIS & People Data Specialist,14.1,0.0,12.0,31.0,5.0,8.0,Engineering,L5,"Vancouver, BC",6.6,3,Solid,Medium,Significant Gap
E0043,R008,Talent Management Analytics Specialist,16.7,0.0,14.2,30.0,4.0,7.0,Engineering,L5,"Vancouver, BC",6.6,3,Solid,Medium,Significant Gap
E0044,R001,People Analytics Specialist,9.2,0.0,7.8,37.0,5.0,9.0,Sales,L1,"Toronto, ON",5.8,2,Solid,High,Significant Gap
E0044,R002,Senior People Analytics Analyst,7.0,0.0,6.0,45.0,6.0,10.0,Sales,L1,"Toronto, ON",5.8,2,Solid,High,Significant Gap
